Image,Class,X_min,Y_min,X_max,Y_max
002234.png,truck,915,121,1210,242
002234.png,car,915,120,1210,242
002234.png,car,486,185,567,246
002234.png,car,560,183,597,208
002235.png,car,92,190,327,259
002236.png,car,399,185,506,268
002236.png,car,499,184,553,228
002237.png,car,0,175,423,375
002237.png,car,575,185,621,229
002237.png,car,502,190,585,238
002237.png,car,621,184,671,220
002239.png,car,0,211,313,373
002239.png,car,348,182,468,226
002240.png,car,23,196,273,289
002240.png,car,227,192,364,253
002240.png,car,947,163,1005,188
002241.png,car,34,174,144,226
002241.png,truck,500,148,559,208
002241.png,car,0,252,81,373
002241.png,car,382,180,410,197
002241.png,car,585,174,620,212
002245.png,car,544,166,570,187
002246.png,car,712,192,829,248
002246.png,truck,569,155,641,230
002248.png,car,179,193,285,241
002248.png,car,566,176,615,215
002251.png,car,132,196,364,305
002253.png,car,0,196,162,265
002253.png,car,312,183,408,227
002253.png,car,698,172,739,202
002253.png,car,456,170,528,206
002253.png,car,522,168,557,196
002254.png,car,883,213,1241,373
002254.png,car,0,222,323,372
002254.png,car,738,200,949,324
002254.png,car,295,213,457,332
002254.png,car,417,201,483,267
002255.png,car,1086,159,1241,260
002255.png,car,828,179,905,232
002255.png,car,912,173,952,200
002257.png,car,2,192,307,337
002257.png,car,735,199,897,308
002257.png,car,703,175,773,218
002257.png,car,99,181,332,276
002257.png,car,805,174,1012,251
002257.png,car,0,239,153,371
002257.png,car,268,179,399,248
002257.png,car,476,178,538,216
002258.png,car,513,180,556,212
002258.png,car,576,179,625,223
002258.png,car,306,179,364,216
002259.png,car,144,191,404,324
002259.png,car,617,175,669,227
002262.png,car,0,207,330,358
002262.png,car,225,185,339,249
002262.png,car,312,187,376,231
002262.png,car,569,182,602,208
002263.png,car,804,185,1035,327
002263.png,car,65,167,375,359
002263.png,car,404,178,533,257
002263.png,car,766,178,849,264
002265.png,car,0,210,400,373
002266.png,car,349,182,505,294
002266.png,car,59,198,212,264
002268.png,car,124,192,295,270
002268.png,car,297,180,384,234
002268.png,car,463,181,520,206
002268.png,car,410,179,462,217
002270.png,car,347,178,412,212
002270.png,car,766,176,914,291
002270.png,car,719,175,800,249
002270.png,car,694,178,739,228
002275.png,car,0,210,380,372
002275.png,car,339,164,507,295
002275.png,car,677,179,768,227
002275.png,car,498,189,541,248
002275.png,car,642,180,686,208
002275.png,car,541,170,591,208
002277.png,car,198,193,453,357
002277.png,car,398,169,500,263
002277.png,car,480,169,541,234
002277.png,car,644,168,686,198
002281.png,car,583,176,640,224
002281.png,car,0,136,108,367
002281.png,car,373,165,478,249
002281.png,car,84,183,176,234
002281.png,car,470,177,519,218
002281.png,car,300,184,416,270
002284.png,car,396,182,433,208
002286.png,car,295,191,398,239
002291.png,car,590,175,635,211
002292.png,car,444,180,474,202
002293.png,car,48,187,198,246
002293.png,car,313,191,440,265
002293.png,car,568,179,655,253
002293.png,car,227,186,337,246
002293.png,car,429,181,496,234
002294.png,car,688,190,900,332
002295.png,car,765,183,1040,349
002295.png,car,139,188,378,327
002295.png,car,395,184,478,244
002295.png,truck,73,168,228,272
002295.png,car,573,181,618,217
002297.png,car,147,168,222,203
002297.png,car,260,176,294,196
002297.png,car,171,170,222,202
002297.png,car,148,168,200,202
002297.png,car,259,174,308,196
002298.png,car,424,179,474,212
002300.png,car,0,257,319,371
002300.png,car,656,183,706,219
002300.png,car,495,187,556,233
002301.png,car,599,175,659,233
002301.png,car,719,179,806,248
002301.png,car,1092,164,1214,205
002302.png,car,702,169,838,271
002302.png,car,574,179,623,216
002302.png,car,679,189,716,231
002303.png,car,443,185,515,237
002303.png,truck,0,113,362,373
002303.png,car,705,184,833,275
002303.png,car,678,181,733,239
002305.png,car,94,190,246,258
002305.png,car,716,175,833,236
002305.png,car,238,179,335,233
002305.png,car,663,175,720,218
002306.png,car,695,178,726,245
002308.png,car,16,172,157,228
002309.png,car,584,176,647,237
002311.png,car,561,175,614,225
002312.png,car,200,196,360,274
002312.png,car,0,224,36,263
002312.png,car,97,199,229,273
002313.png,car,0,190,191,272
002313.png,car,638,170,691,211
002313.png,car,1192,143,1241,175
002314.png,car,86,199,367,337
002314.png,car,572,176,615,212
002314.png,car,322,183,435,250
002315.png,car,549,185,595,221
002317.png,car,0,168,294,372
002317.png,car,837,198,1127,353
002317.png,car,309,176,482,260
002317.png,car,595,176,659,228
002317.png,car,747,175,875,257
002317.png,car,518,173,557,211
002317.png,car,468,172,525,215
002318.png,car,904,176,1214,368
002318.png,car,590,168,650,221
002318.png,car,816,179,958,279
002318.png,car,269,172,365,224
002318.png,car,773,169,847,253
002318.png,car,403,172,441,206
002321.png,car,140,190,346,253
002321.png,car,111,189,158,220
002322.png,car,777,183,972,295
002322.png,car,765,173,824,194
002322.png,car,407,179,465,201
002323.png,car,371,182,474,222
002329.png,car,559,174,594,199
002332.png,car,828,193,1158,360
002332.png,car,376,186,485,260
002332.png,car,693,174,740,208
002333.png,car,923,177,1237,358
002333.png,car,676,175,728,222
002333.png,car,430,182,477,214
002333.png,car,716,174,860,241
002333.png,car,587,174,636,218
002335.png,car,357,185,437,232
002335.png,car,213,173,347,256
002335.png,car,443,185,483,212
002336.png,car,577,165,609,193
002337.png,car,6,198,170,256
002338.png,car,823,186,1185,370
002338.png,car,161,195,376,298
002338.png,car,729,181,858,271
002338.png,car,670,173,750,227
002338.png,car,427,174,505,221
002339.png,car,686,180,785,250
002339.png,car,649,171,714,226
002340.png,car,904,187,1242,374
002340.png,car,712,179,881,249
002340.png,car,227,175,374,244
002340.png,car,6,178,218,295
002340.png,car,0,207,87,331
002340.png,car,685,182,736,237
002340.png,car,190,203,291,270
002341.png,car,202,184,328,248
002341.png,car,534,178,589,221
002341.png,car,367,182,477,265
002341.png,car,314,181,379,222
002341.png,car,31,165,202,244
002342.png,car,0,126,137,283
002345.png,car,835,202,1241,372
002345.png,car,0,191,312,371
002345.png,car,321,188,468,275
002345.png,car,705,184,826,273
002345.png,car,648,180,713,229
002346.png,car,160,186,244,230
002346.png,car,549,182,606,228
002346.png,car,496,182,536,213
002348.png,car,600,187,854,300
002350.png,car,311,191,509,321
002350.png,car,493,186,562,240
002350.png,car,573,184,603,208
002356.png,truck,287,166,400,239
002357.png,car,1077,193,1241,372
002357.png,car,0,181,182,355
002357.png,car,801,193,1010,284
002357.png,car,633,183,687,225
002357.png,car,3,157,277,295
002357.png,car,898,190,1175,325
002357.png,car,389,181,443,215
002358.png,car,455,185,535,233
002358.png,car,386,184,466,218
002361.png,car,773,197,1086,372
002361.png,car,435,192,635,266
002361.png,car,638,192,852,318
002361.png,car,347,176,506,253
002361.png,car,348,180,466,253
002364.png,car,400,183,461,220
002364.png,car,291,171,396,242
002365.png,car,720,180,969,261
002365.png,car,647,172,715,207
002366.png,car,0,235,350,371
002366.png,car,637,183,707,236
002366.png,car,880,171,958,239
002367.png,car,453,180,500,216
002367.png,car,702,164,749,242
002368.png,car,238,180,465,311
002370.png,car,309,183,403,235
002370.png,car,510,175,535,194
002371.png,car,698,163,744,203
002371.png,truck,418,135,580,240
002371.png,car,0,297,142,373
002371.png,car,610,172,662,208
002371.png,car,142,188,314,248
002372.png,car,783,176,998,288
002372.png,car,546,187,603,226
002372.png,car,586,179,622,213
002374.png,car,531,189,568,219
002374.png,car,505,188,528,205
002375.png,car,744,191,923,310
002375.png,car,159,178,349,289
002375.png,car,6,196,232,343
002375.png,car,486,188,559,243
002375.png,car,591,176,645,219
002375.png,car,646,174,685,203
002375.png,car,348,184,442,237
002376.png,car,153,199,433,356
002376.png,car,399,173,491,253
002376.png,car,512,175,556,207
002377.png,car,570,174,622,220
002377.png,car,380,170,417,188
002377.png,car,197,168,262,204
002380.png,car,1085,191,1241,373
002380.png,car,816,168,1076,268
002380.png,car,322,180,453,237
002380.png,car,0,160,307,300
002380.png,car,430,174,501,222
002380.png,car,178,183,331,260
002382.png,car,724,161,847,255
002382.png,car,544,169,601,212
002382.png,truck,435,155,529,239
002384.png,car,69,194,404,357
002384.png,car,765,187,1043,363
002384.png,car,671,180,755,245
002387.png,truck,1,79,387,368
002387.png,car,570,176,619,215
002387.png,car,411,170,484,229
002388.png,car,512,182,551,209
002388.png,car,358,183,470,259
002388.png,car,49,178,125,222
002388.png,car,205,183,271,210
002388.png,car,577,180,626,224
002388.png,car,124,180,208,216
002390.png,car,267,192,433,246
002396.png,car,84,196,404,365
002398.png,car,853,185,1241,344
002398.png,car,0,183,212,314
002398.png,car,791,192,918,297
002398.png,car,156,174,253,252
002398.png,car,163,168,301,248
002399.png,car,926,224,1241,371
002399.png,car,662,172,715,221
002399.png,car,374,174,493,229
002399.png,car,244,162,386,254
002399.png,car,714,173,863,292
002399.png,car,29,181,336,286
002399.png,car,435,172,498,211
002401.png,car,439,186,487,230
002401.png,car,292,187,456,307
002403.png,car,0,126,137,283
002405.png,car,0,191,431,372
002405.png,car,294,179,445,274
002405.png,car,664,173,746,234
002405.png,car,864,202,1241,370
002405.png,car,519,169,571,209
002407.png,car,692,168,883,239
002407.png,car,0,191,260,374
002407.png,car,239,198,338,290
002407.png,car,1066,190,1241,370
002407.png,car,1020,165,1140,221
002411.png,car,410,183,508,246
002412.png,car,0,200,271,373
002412.png,car,236,202,322,254
002412.png,car,309,199,409,254
002414.png,car,0,183,266,373
002414.png,car,766,187,1011,329
002414.png,car,255,187,425,304
002414.png,car,708,182,811,257
002414.png,car,486,181,533,207
002415.png,car,824,148,1241,372
002415.png,car,310,182,475,283
002415.png,car,524,167,599,228
002415.png,car,724,170,809,231
002416.png,car,818,194,1142,371
002416.png,car,1061,206,1241,372
002416.png,car,572,188,794,271
002416.png,car,0,200,128,268
002416.png,car,483,172,648,251
002416.png,car,143,193,203,223
002416.png,car,0,214,56,314
002419.png,car,611,215,1013,375
002419.png,car,493,217,686,334
002419.png,car,0,241,93,373
002419.png,car,49,233,151,310
002419.png,car,431,213,531,293
002419.png,car,134,208,205,265
002419.png,car,381,206,456,272
002420.png,car,13,200,204,276
002427.png,car,707,175,752,202
002427.png,truck,851,152,1028,256
002427.png,car,643,177,672,202
002428.png,car,0,161,207,370
002428.png,car,442,188,533,250
002428.png,car,598,199,622,219
002430.png,car,355,178,412,212
002431.png,car,512,180,561,224
002432.png,car,279,183,348,221
002432.png,car,424,177,455,196
002433.png,car,0,203,158,374
002433.png,car,127,187,376,341
002433.png,car,419,182,494,244
002433.png,car,359,191,449,272
002433.png,car,723,172,793,228
002433.png,car,694,171,724,205
002433.png,car,557,175,598,200
002433.png,car,612,172,635,188
002435.png,car,799,187,1242,372
002435.png,car,336,194,492,300
002435.png,car,663,180,760,243
002435.png,car,742,176,912,315
002435.png,car,637,183,666,213
002436.png,car,566,177,623,231
002438.png,car,238,206,424,329
002439.png,car,772,181,1033,328
002439.png,car,432,198,541,280
002439.png,car,539,190,582,224
002441.png,car,166,193,382,322
002441.png,car,933,138,1083,209
002441.png,car,372,186,470,260
002441.png,car,446,185,500,232
002441.png,car,695,172,757,215
002441.png,car,504,176,557,212
002442.png,car,0,188,203,277
002442.png,car,463,180,516,217
002443.png,car,759,195,1028,356
002443.png,car,0,268,81,374
002443.png,car,214,198,401,307
002443.png,car,375,190,461,256
002444.png,car,149,175,389,277
002444.png,car,556,180,613,226
002444.png,car,518,180,559,212
002446.png,car,314,195,469,283
002446.png,car,449,184,506,239
002446.png,car,120,207,313,299
002446.png,car,638,179,683,213
002446.png,car,790,161,883,204
002448.png,car,782,172,1024,315
002448.png,car,662,176,722,216
002448.png,car,631,181,665,199
002448.png,truck,732,119,845,212
002449.png,car,0,190,121,243
002449.png,car,955,138,1241,373
002449.png,truck,869,131,1038,226
002449.png,car,186,171,286,234
002449.png,car,288,186,363,232
002449.png,truck,186,171,286,234
002450.png,car,0,198,219,320
002450.png,car,785,206,1091,372
002450.png,car,0,249,93,372
002450.png,car,347,180,479,234
002450.png,car,99,196,317,301
002450.png,car,203,179,352,264
002450.png,car,678,185,778,250
002450.png,car,632,171,670,203
002451.png,car,308,183,485,261
002451.png,car,795,169,870,233
002451.png,car,1159,160,1241,200
002454.png,car,679,183,781,257
002454.png,car,0,181,310,319
002454.png,car,466,173,532,208
002454.png,car,768,180,876,226
002454.png,car,130,177,355,262
002458.png,car,470,182,505,205
002459.png,car,57,210,458,372
002459.png,car,668,188,765,261
002459.png,car,545,186,594,223
002459.png,car,359,182,465,254
002459.png,car,43,191,101,241
002459.png,car,638,185,677,228
002459.png,car,69,188,263,258
002460.png,car,768,196,889,270
002461.png,car,0,208,182,314
002461.png,car,702,180,761,229
002461.png,truck,218,114,384,240
002461.png,car,785,182,815,201
002463.png,car,425,185,470,209
002464.png,car,575,179,633,233
002465.png,car,703,179,829,266
002465.png,car,123,199,332,326
002465.png,car,671,169,729,237
002465.png,car,474,176,509,211
002465.png,car,311,183,423,264
002465.png,car,309,185,385,264
002467.png,car,427,188,520,251
002468.png,car,302,190,456,295
002468.png,car,1148,176,1241,316
002468.png,car,769,185,897,290
002469.png,car,530,172,561,194
002470.png,car,566,169,614,213
002470.png,car,50,174,149,212
002470.png,car,322,168,355,189
002472.png,car,685,175,721,197
002472.png,truck,775,158,873,225
002472.png,car,775,158,873,226
002473.png,car,392,189,496,255
002473.png,car,239,201,365,265
002473.png,car,745,160,836,202
002473.png,car,481,187,523,226
002475.png,car,555,179,584,199
002476.png,car,874,196,1241,373
002476.png,car,709,185,810,274
002476.png,car,296,201,388,267
002476.png,car,566,182,612,217
002476.png,car,679,196,726,259
002477.png,car,382,158,480,228
002477.png,car,512,152,567,211
002483.png,car,257,182,337,217
002484.png,car,172,194,434,352
002484.png,car,501,173,583,246
002484.png,car,433,179,487,213
002487.png,car,1059,186,1154,221
002488.png,car,873,142,1148,306
002489.png,car,0,216,304,369
002489.png,car,328,200,443,272
002489.png,car,698,193,827,284
002489.png,car,418,194,479,244
002490.png,car,765,206,1052,362
002490.png,car,419,192,521,268
002490.png,car,933,249,1241,372
002490.png,car,696,189,824,275
002490.png,car,503,181,559,226
002490.png,car,642,177,678,206
002491.png,car,463,186,530,234
002491.png,car,538,180,570,204
002494.png,car,0,171,250,284
002494.png,car,366,175,468,214
002495.png,car,830,198,1242,375
002495.png,car,309,183,481,300
002495.png,car,673,178,732,233
002495.png,car,733,182,864,280
002495.png,car,454,186,515,236
002495.png,truck,631,144,682,204
002499.png,car,618,172,639,188
002500.png,car,675,186,762,245
002501.png,car,597,175,658,225
002501.png,car,417,174,453,197
002502.png,car,996,182,1172,273
002503.png,car,821,184,1100,280
002503.png,car,0,177,172,367
002503.png,car,291,180,453,235
002503.png,car,140,195,270,306
002503.png,car,642,179,701,222
002503.png,car,199,193,351,274
002503.png,car,549,175,577,202
002504.png,car,650,182,685,209
002505.png,car,271,194,401,289
002505.png,car,232,179,330,229
002505.png,car,629,173,722,204
002508.png,car,417,172,474,239
002508.png,car,0,166,57,253
002508.png,car,586,179,655,228
002508.png,car,706,181,767,230
002508.png,car,330,175,442,260
002508.png,car,262,169,368,249
002508.png,car,182,154,246,222
002510.png,car,816,207,1242,373
002510.png,car,0,184,169,358
002510.png,car,226,183,381,257
002510.png,car,433,190,539,264
002510.png,car,577,174,633,217
002510.png,car,72,175,158,225
002510.png,car,652,177,691,212
002510.png,car,509,180,560,239
002512.png,truck,385,135,507,234
002514.png,car,32,205,300,300
002514.png,car,337,192,447,235
002515.png,car,379,185,495,281
002515.png,car,478,186,527,240
002516.png,car,870,181,1241,371
002516.png,car,678,175,758,235
002518.png,car,417,181,499,241
002520.png,truck,0,0,279,369
002520.png,car,266,196,465,310
002520.png,car,556,177,625,232
002520.png,car,416,183,504,248
002521.png,car,147,186,235,221
002521.png,car,325,180,374,208
002522.png,car,559,184,605,219
002522.png,car,458,177,493,205
002523.png,car,94,188,196,220
002523.png,truck,565,115,645,213
002527.png,car,44,195,227,269
002527.png,car,573,177,747,340
002527.png,car,1180,216,1241,374
002527.png,car,343,182,424,218
002527.png,car,721,178,790,229
002527.png,car,234,181,300,219
002527.png,car,451,183,503,215
002528.png,car,117,182,340,259
002528.png,car,1023,179,1241,275
002530.png,car,156,191,344,282
002530.png,car,459,179,606,231
002530.png,car,1182,159,1241,229
002531.png,car,976,141,1134,196
