Image,Class,X_min,Y_min,X_max,Y_max
002070.png,car,1010,161,1098,187
002072.png,car,137,196,418,356
002072.png,car,504,173,586,238
002072.png,truck,456,155,507,202
002072.png,car,457,156,508,202
002074.png,car,0,201,351,373
002074.png,car,586,178,619,209
002076.png,car,996,141,1158,199
002076.png,car,502,175,548,208
002077.png,car,256,191,441,314
002077.png,car,759,185,945,307
002077.png,car,702,173,764,246
002077.png,car,729,181,798,262
002077.png,truck,380,156,497,255
002078.png,car,732,161,886,269
002078.png,truck,419,152,517,244
002078.png,car,694,171,737,216
002079.png,car,0,227,274,374
002079.png,car,255,191,432,303
002079.png,car,441,180,514,231
002079.png,car,508,170,543,204
002079.png,car,601,185,649,218
002080.png,car,880,146,1241,371
002080.png,car,0,199,351,356
002080.png,car,1131,221,1241,372
002080.png,car,388,182,494,244
002080.png,car,812,165,924,262
002081.png,car,832,159,1001,353
002081.png,truck,963,0,1241,371
002082.png,car,595,151,938,343
002082.png,car,456,191,581,260
002082.png,car,999,166,1156,234
002082.png,car,0,219,56,357
002082.png,car,149,186,208,216
002082.png,car,341,185,407,222
002082.png,car,918,164,980,216
002082.png,truck,0,81,99,296
002082.png,car,524,169,621,222
002083.png,car,568,171,618,218
002084.png,car,719,178,796,231
002085.png,car,862,196,1241,374
002085.png,car,0,211,244,374
002085.png,car,755,187,912,284
002085.png,car,218,195,401,299
002085.png,car,492,180,542,213
002085.png,car,597,173,632,192
002085.png,car,372,192,447,255
002086.png,car,0,204,265,361
002086.png,car,743,182,897,280
002086.png,car,315,189,440,257
002086.png,car,1003,239,1241,369
002086.png,car,661,177,721,218
002086.png,car,698,180,772,242
002087.png,car,400,180,462,226
002087.png,car,633,160,714,215
002088.png,car,0,176,283,345
002088.png,truck,681,132,816,256
002088.png,car,573,180,630,226
002088.png,car,515,181,567,221
002089.png,car,564,180,823,266
002089.png,car,0,204,33,245
002090.png,car,0,213,134,271
002091.png,car,950,180,1134,276
002092.png,car,573,179,621,224
002092.png,car,473,179,521,220
002092.png,car,533,180,562,200
002092.png,car,106,175,188,212
002092.png,car,1153,203,1241,241
002093.png,car,0,227,279,372
002093.png,car,189,166,418,340
002093.png,car,392,169,490,268
002093.png,car,647,176,689,202
002094.png,car,0,188,127,252
002096.png,car,790,186,1021,311
002096.png,car,745,168,818,195
002097.png,car,703,175,747,202
002097.png,truck,837,156,998,248
002097.png,car,638,177,669,200
002098.png,car,364,188,490,273
002098.png,car,0,227,292,369
002098.png,car,558,181,609,221
002101.png,car,813,176,1142,327
002101.png,car,530,186,597,231
002102.png,car,226,189,443,257
002102.png,car,0,188,190,366
002102.png,car,716,184,888,291
002102.png,car,678,178,741,227
002102.png,car,120,192,282,307
002103.png,car,703,201,892,317
002103.png,car,827,200,1241,371
002103.png,car,395,198,506,284
002103.png,car,515,186,561,215
002104.png,car,597,186,647,219
002104.png,car,17,201,90,250
002104.png,car,0,189,23,259
002105.png,car,0,191,88,247
002105.png,car,982,136,1241,373
002105.png,truck,872,128,1067,227
002105.png,car,265,186,360,234
002105.png,car,152,171,263,237
002105.png,car,705,176,772,218
002106.png,car,811,183,1162,372
002106.png,car,310,186,486,296
002106.png,car,1108,156,1241,268
002106.png,car,748,191,854,271
002106.png,car,541,181,574,228
002107.png,car,819,180,1241,374
002107.png,car,0,206,288,375
002107.png,car,264,174,414,286
002107.png,car,711,176,822,253
002107.png,car,397,173,479,244
002107.png,car,500,173,540,196
002107.png,car,680,172,743,225
002107.png,car,583,172,608,191
002109.png,car,40,203,464,375
002110.png,car,286,205,373,258
002110.png,car,194,206,297,264
002110.png,car,0,227,116,315
002111.png,car,873,189,1242,373
002112.png,car,0,208,188,372
002112.png,car,685,177,790,259
002112.png,car,357,186,456,254
002112.png,car,467,183,514,217
002113.png,car,0,197,129,256
002113.png,car,395,183,432,205
002114.png,car,823,196,1097,356
002114.png,car,600,177,662,233
002115.png,car,44,201,111,230
002116.png,truck,5,126,292,228
002118.png,car,409,166,462,207
002118.png,truck,583,117,702,204
002119.png,car,21,198,221,298
002119.png,car,355,181,421,222
002119.png,car,463,181,512,217
002119.png,car,203,193,308,256
002119.png,car,300,191,349,238
002120.png,car,751,178,967,269
002121.png,car,286,186,349,219
002122.png,car,156,192,378,273
002122.png,car,15,174,239,272
002123.png,car,561,191,709,329
002124.png,car,0,223,286,365
002124.png,car,454,173,521,212
002125.png,car,562,169,618,220
002126.png,car,598,185,674,252
002126.png,car,367,191,447,241
002126.png,car,752,182,898,256
002126.png,car,0,206,55,297
002126.png,car,287,190,356,236
002126.png,car,502,182,538,211
002126.png,car,729,187,762,224
002126.png,car,146,189,212,235
002127.png,car,123,174,403,356
002127.png,truck,672,185,717,233
002128.png,car,837,147,1242,370
002128.png,car,37,211,370,373
002128.png,car,369,205,481,270
002128.png,car,448,183,511,238
002128.png,car,593,175,634,208
002129.png,car,755,166,970,243
002129.png,car,1078,148,1197,186
002129.png,car,428,183,486,229
002129.png,car,522,174,565,212
002129.png,car,492,182,525,215
002129.png,car,1011,148,1081,185
002130.png,car,784,206,1120,372
002130.png,car,340,186,477,271
002130.png,car,461,174,524,228
002130.png,car,661,182,733,234
002131.png,car,0,179,141,329
002131.png,car,368,193,457,271
002131.png,car,457,184,513,237
002132.png,car,655,173,722,228
002132.png,car,528,169,575,204
002134.png,car,849,180,1241,373
002134.png,car,250,184,468,316
002134.png,car,46,208,102,235
002134.png,car,761,191,904,280
002134.png,car,533,178,571,225
002134.png,car,895,161,1038,212
002134.png,car,408,159,539,258
002135.png,car,0,206,134,350
002135.png,car,707,191,813,270
002135.png,car,64,200,335,307
002135.png,car,781,176,931,240
002135.png,car,188,190,401,271
002135.png,car,347,182,450,247
002135.png,car,698,175,753,214
002135.png,car,250,182,404,256
002136.png,car,0,218,75,326
002136.png,car,1120,116,1241,256
002136.png,car,56,212,127,281
002136.png,car,112,210,155,244
002137.png,car,178,208,430,371
002137.png,car,461,190,523,236
002137.png,car,881,177,1241,373
002137.png,car,622,176,676,231
002138.png,car,863,187,1241,375
002138.png,car,799,159,966,282
002139.png,car,134,189,289,269
002139.png,car,280,181,457,294
002139.png,car,578,176,647,235
002139.png,car,0,214,99,308
002139.png,car,435,183,501,228
002140.png,car,576,175,620,213
002140.png,car,303,182,389,235
002141.png,car,0,187,248,369
002141.png,car,799,175,862,228
002142.png,car,712,190,838,279
002142.png,car,120,180,283,267
002142.png,car,275,186,445,295
002142.png,car,660,181,721,226
002142.png,car,442,180,513,233
002143.png,car,310,192,432,282
002145.png,car,416,186,516,261
002145.png,car,492,173,533,213
002145.png,car,533,177,577,218
002147.png,car,808,194,1027,319
002147.png,car,25,170,365,340
002147.png,car,0,194,132,372
002147.png,car,594,180,659,229
002147.png,car,751,177,844,251
002147.png,car,352,176,496,250
002147.png,car,730,176,779,241
002147.png,car,524,174,560,208
002148.png,car,453,175,512,212
002150.png,car,174,179,344,288
002150.png,car,0,163,188,365
002150.png,truck,882,151,990,216
002150.png,car,446,172,509,209
002150.png,car,362,171,464,223
002151.png,car,573,178,613,210
002151.png,truck,30,115,327,283
002151.png,truck,388,125,511,247
002152.png,car,856,192,1241,374
002152.png,car,61,188,272,262
002152.png,car,707,181,838,269
002152.png,car,399,184,481,246
002152.png,car,459,178,511,228
002152.png,car,685,179,736,233
002153.png,car,104,222,373,369
002153.png,car,717,187,838,276
002153.png,car,985,241,1241,372
002153.png,car,660,180,706,222
002153.png,car,475,181,523,226
002153.png,car,524,182,547,209
002153.png,car,369,187,472,265
002155.png,truck,0,84,313,336
002155.png,car,582,177,666,250
002155.png,car,709,172,797,237
002155.png,car,788,138,1030,292
002156.png,truck,0,96,259,362
002157.png,car,908,215,1241,372
002157.png,car,719,184,846,270
002157.png,car,674,181,745,243
002158.png,car,0,275,202,374
002158.png,car,281,178,453,294
002158.png,car,701,188,867,295
002158.png,car,672,191,715,237
002158.png,car,449,175,520,231
002158.png,car,517,179,545,209
002161.png,car,798,181,1144,351
002161.png,car,0,205,243,373
002161.png,car,699,174,810,245
002161.png,car,376,177,457,232
002162.png,car,264,185,357,232
002164.png,car,659,178,745,209
002165.png,car,187,188,249,217
002166.png,truck,49,120,287,256
002167.png,car,309,186,398,234
002167.png,car,0,209,101,306
002167.png,car,386,183,436,221
002167.png,car,88,187,263,275
002168.png,car,737,184,975,268
002168.png,car,89,172,315,263
002168.png,car,0,188,160,311
002168.png,car,656,179,752,226
002168.png,car,337,171,430,222
002168.png,car,239,181,370,244
002168.png,car,0,240,50,362
002169.png,car,735,205,912,321
002169.png,car,923,233,1241,372
002169.png,car,369,203,481,277
002169.png,car,683,199,767,280
002169.png,car,460,201,506,249
002170.png,car,296,186,356,206
002170.png,car,168,189,237,218
002170.png,car,73,195,145,223
002171.png,car,958,185,1065,222
002172.png,car,390,188,575,284
002172.png,car,0,192,196,265
002172.png,car,363,182,439,222
002172.png,car,647,170,691,201
002172.png,car,719,162,756,196
002173.png,car,0,198,220,372
002173.png,car,89,170,278,259
002173.png,truck,309,135,489,269
002173.png,car,266,184,318,235
002175.png,car,1057,186,1149,221
002176.png,car,712,182,863,280
002176.png,car,661,177,706,217
002176.png,car,1033,208,1241,371
002176.png,car,691,175,772,244
002176.png,car,30,190,129,232
002177.png,car,794,184,1092,346
002177.png,car,0,209,271,372
002177.png,car,244,193,383,278
002177.png,car,397,187,476,237
002177.png,car,686,183,792,245
002181.png,car,223,170,422,276
002181.png,car,398,174,462,247
002181.png,car,709,178,784,234
002181.png,car,586,180,653,229
002181.png,car,94,158,220,234
002181.png,car,539,172,568,195
002182.png,car,342,181,490,282
002182.png,car,558,180,608,220
002182.png,car,0,180,201,314
002182.png,car,265,185,359,241
002182.png,car,469,182,521,224
002182.png,car,122,187,233,235
002182.png,car,517,184,547,207
002183.png,car,0,207,373,373
002183.png,car,684,183,801,265
002183.png,car,369,177,487,260
002183.png,car,476,175,529,218
002183.png,car,661,185,694,226
002185.png,car,195,199,451,366
002185.png,car,126,187,329,258
002185.png,car,716,178,851,295
002185.png,car,679,183,741,266
002186.png,car,535,180,579,210
002187.png,car,0,199,287,375
002187.png,car,835,193,1151,361
002187.png,car,261,194,415,289
002187.png,car,747,187,881,274
002187.png,car,393,189,469,250
002187.png,car,496,180,545,211
002187.png,car,712,179,782,240
002187.png,car,1105,175,1239,229
002188.png,car,384,184,425,209
002191.png,car,0,199,267,304
002192.png,car,464,178,519,224
002193.png,car,36,214,434,373
002193.png,car,858,249,1241,370
002193.png,car,504,186,555,224
002193.png,car,554,184,579,208
002193.png,car,645,183,691,215
002194.png,car,27,189,288,351
002194.png,car,221,178,401,286
002194.png,car,584,186,641,227
002194.png,car,894,151,1241,374
002194.png,car,381,178,503,238
002194.png,car,889,177,977,254
002195.png,car,474,178,549,233
002195.png,car,603,169,639,202
002195.png,car,385,159,470,225
002196.png,car,370,184,411,211
002197.png,car,760,169,811,212
002199.png,car,49,203,575,374
002199.png,car,539,198,671,278
002199.png,car,653,196,719,253
002199.png,car,706,194,751,235
002200.png,car,818,174,979,239
002200.png,car,899,178,1241,372
002200.png,car,652,169,724,221
002200.png,car,1,232,238,371
002200.png,car,595,172,629,203
002201.png,car,567,174,629,224
002201.png,car,0,227,236,372
002201.png,car,291,177,342,233
002201.png,car,1,193,141,235
002202.png,car,149,178,240,218
002202.png,car,530,179,563,203
002205.png,car,878,173,1162,331
002205.png,car,1148,190,1241,371
002205.png,car,711,173,846,235
002205.png,car,0,242,30,371
002205.png,car,674,174,723,218
002205.png,car,436,182,484,212
002205.png,car,587,174,636,214
002207.png,car,1133,174,1241,268
002207.png,truck,567,157,760,238
002207.png,car,981,172,1119,225
002209.png,car,867,128,1242,368
002209.png,car,637,200,810,298
002209.png,car,0,239,126,373
002209.png,car,72,214,241,328
002209.png,car,525,194,588,229
002209.png,car,349,196,387,221
002209.png,car,727,171,830,215
002210.png,car,560,180,614,229
002211.png,car,0,228,243,371
002211.png,car,402,189,486,248
002211.png,car,515,178,584,239
002211.png,car,464,151,527,237
002212.png,car,0,195,105,284
002212.png,car,768,173,924,259
002212.png,car,102,183,260,257
002212.png,car,736,177,796,238
002212.png,car,696,176,754,226
002212.png,car,590,175,636,215
002212.png,truck,962,0,1241,243
002214.png,car,154,196,418,344
002214.png,car,0,197,174,332
002214.png,car,504,172,586,236
002214.png,car,582,176,624,207
002215.png,car,1133,181,1241,268
002215.png,car,813,179,949,235
002215.png,truck,295,159,547,268
002215.png,car,1027,183,1130,224
002216.png,car,1037,201,1241,372
002216.png,car,0,171,155,361
002216.png,car,857,197,1170,326
002216.png,car,634,181,694,227
002216.png,car,838,167,1042,275
002216.png,car,323,183,414,225
002217.png,car,581,176,642,235
002218.png,car,214,197,416,337
002218.png,car,396,186,495,262
002218.png,car,490,174,533,213
002219.png,car,942,213,1241,371
002219.png,car,10,206,338,357
002219.png,car,741,183,849,259
002219.png,car,791,190,1044,331
002219.png,car,434,181,500,225
002219.png,car,0,268,59,375
002219.png,car,699,180,760,235
002219.png,car,490,181,525,217
002219.png,car,592,174,628,194
002220.png,car,606,173,630,190
002221.png,car,696,173,794,246
002221.png,car,792,149,1114,368
002221.png,car,668,176,708,215
002223.png,car,1072,173,1241,370
002223.png,car,78,182,289,272
002223.png,car,650,172,722,236
002223.png,car,399,180,478,224
002224.png,car,303,185,398,237
002224.png,car,457,177,493,205
002225.png,car,798,204,1041,339
002225.png,car,743,193,858,267
002225.png,car,456,190,525,239
002225.png,car,694,183,725,210
002225.png,car,1064,182,1241,240
002227.png,car,83,185,359,260
002227.png,car,364,170,455,218
002227.png,car,457,178,521,204
002228.png,car,567,182,626,229
002228.png,car,505,181,554,215
002228.png,car,77,192,216,249
002228.png,car,429,175,451,189
002229.png,car,302,182,346,203
002229.png,car,372,180,406,199
002229.png,car,227,187,275,208
002230.png,car,0,204,73,372
002230.png,car,585,181,640,219
002230.png,car,350,175,464,227
002230.png,car,10,89,367,361
002230.png,car,502,167,531,208
002230.png,truck,10,89,366,359
002231.png,car,577,179,633,232
002232.png,car,876,192,1241,374
002232.png,car,753,185,893,279
002232.png,car,549,173,602,213
002232.png,car,599,179,634,205
002233.png,car,343,171,478,256
002233.png,car,476,180,547,230
002233.png,car,582,179,622,206
002234.png,car,94,202,414,372
002234.png,car,362,179,492,287
002234.png,car,720,189,799,244
002234.png,truck,915,121,1210,242
002234.png,car,915,120,1210,242
002234.png,car,486,185,567,246
002234.png,car,560,183,597,208
002235.png,car,92,190,327,259
002236.png,car,399,185,506,268
002236.png,car,499,184,553,228
002237.png,car,0,175,423,375
002237.png,car,575,185,621,229
002237.png,car,502,190,585,238
002237.png,car,621,184,671,220
002239.png,car,0,211,313,373
002239.png,car,348,182,468,226
002240.png,car,23,196,273,289
002240.png,car,227,192,364,253
002240.png,car,947,163,1005,188
002241.png,car,34,174,144,226
002241.png,truck,500,148,559,208
002241.png,car,0,252,81,373
002241.png,car,382,180,410,197
002241.png,car,585,174,620,212
002242.png,car,469,184,531,231
002243.png,car,797,185,1037,291
002245.png,car,544,166,570,187
002246.png,car,712,192,829,248
002246.png,truck,569,155,641,230
002248.png,car,179,193,285,241
002248.png,car,566,176,615,215
002250.png,car,277,189,445,295
002250.png,car,644,181,709,233
002250.png,car,478,184,534,223
002251.png,car,132,196,364,305
002253.png,car,0,196,162,265
002253.png,car,312,183,408,227
002253.png,car,698,172,739,202
002253.png,car,456,170,528,206
002253.png,car,522,168,557,196
002254.png,car,883,213,1241,373
002254.png,car,0,222,323,372
002254.png,car,738,200,949,324
002254.png,car,295,213,457,332
002254.png,car,417,201,483,267
002255.png,car,1086,159,1241,260
002255.png,car,828,179,905,232
002255.png,car,912,173,952,200
002256.png,car,390,206,490,292
002256.png,car,500,192,546,233
002256.png,truck,0,178,406,374
002256.png,car,0,178,407,373
002257.png,car,2,192,307,337
002257.png,car,735,199,897,308
002257.png,car,703,175,773,218
002257.png,car,99,181,332,276
002257.png,car,805,174,1012,251
002257.png,car,0,239,153,371
002257.png,car,268,179,399,248
002257.png,car,476,178,538,216
002258.png,car,513,180,556,212
002258.png,car,576,179,625,223
002258.png,car,306,179,364,216
002259.png,car,144,191,404,324
002259.png,car,617,175,669,227
002260.png,car,651,183,717,239
002260.png,car,291,189,366,264
